id|broker_code|address|price
1780|WD|854 Morgan Burg Apt. 068|388800.0
1781|GE|96418 Wilson Ranch|262200.0
1782|AS|0771 Kelley Curve|173100.0
1783|GE|30637 Huynh Bridge|348500.0
1784|GE|020 Molly Trafficway|105900.0
1785|GE|363 John Extension|182600.0
1786|GB|1605 Wilson Pine|288400.0
1787|AS|8292 Justin Coves Apt. 855|365400.0
1788|WD|3785 Gould Place|139200.0
1789|PP|520 Hernandez Extension Suite 386|209500.0
1790|FL|760 Mckenzie Pines Suite 017|189000.0
1791|GE|2113 Annette Corner|307500.0
1792|GE|521 Hughes Rapid|339200.0
1793|PE|86038 Kenneth Flats Apt. 058|144600.0
1794|DM|5195 Williams Spur|397900.0
1795|AS|725 Gregory Ports|385500.0
1796|DM|374 Ryan Row Apt. 523|345800.0
1797|PE|358 Reed Estates|149500.0
1798|AS|653 Leon Lake|315200.0
1799|GB|4236 Dean Spur Apt. 498|143100.0
1800|PP|34498 Alicia Plaza Suite 059|124900.0
1801|PP|530 Gonzalez Park|350600.0
1802|AS|673 Sanchez Crescent Suite 834|300800.0
1803|FL|5757 Amber Spur Suite 732|279100.0
1804|WD|368 Petersen Run Suite 308|196200.0
1805|AS|13953 Ponce Bypass|358300.0
1806|GE|773 Russell Common Apt. 409|360100.0
1807|PP|6068 Yang Mountains Apt. 985|111200.0
1808|GB|4531 Benjamin Radial Apt. 328|218900.0
1809|GE|8947 Alan Creek|306700.0
1810|PE|54388 Holly Inlet|329000.0
1811|FL|5160 Franklin Spring Suite 118|281100.0
1812|PE|96160 Justin Dale|146400.0
1813|PP|3352 Young Ridge|262100.0
1814|DM|53170 Joseph Circles|386500.0
1815|DM|377 Erica Brooks|200100.0
1816|PE|336 Baker Course|241600.0
1817|PE|832 Pedro Mission Suite 247|257400.0
1818|WD|1953 Jacobs Station|198800.0
1819|PE|04331 Rodriguez Lane|114300.0
1820|FL|25550 Wagner Glen Suite 261|314100.0
1821|PE|397 Cordova Mission Apt. 911|237400.0
1822|PE|4713 Stephens Meadows Suite 229|391900.0
1823|GB|4868 Ramirez Knolls Apt. 971|285600.0
1824|FL|229 Rachel Isle Apt. 786|353100.0
1825|PP|7321 Richardson Tunnel Apt. 896|345200.0
1826|AS|755 Brandon Parks|371700.0
1827|DM|5818 Angela Spring Apt. 942|372400.0
1828|FL|5608 Chase Street Suite 147|141800.0
1829|PE|79764 Michael Manors Apt. 426|153000.0
1830|FL|40513 Brady Via Apt. 502|317700.0
1831|DM|139 Black Mission Apt. 662|314000.0
1832|WD|74743 Courtney Cliffs|242800.0
1833|GB|47226 Marilyn Loaf Apt. 897|184200.0
1834|PP|550 Shannon Fort Apt. 060|324300.0
1835|DM|31895 Brown Plains|143600.0
1836|PP|055 Matthew Green Suite 433|246100.0
1837|PE|525 Rollins Court Apt. 653|104100.0
1838|FL|75694 Best Fords|334400.0
1839|GE|750 Mark Island|201700.0
1840|PE|2952 Jenkins Shores|235000.0
1841|DM|6200 Davis Lodge|249000.0
1842|PE|0776 Tanya Bypass|280200.0
1843|PE|55069 Dana Alley Suite 491|219400.0
1844|PP|8052 Samantha Ville Suite 990|145300.0
1845|GE|11783 Lawrence Wells|253400.0
1846|AS|275 Shea Viaduct|113800.0
1847|PP|480 Watkins Forge Suite 563|178200.0
1848|GB|2973 Crawford Island Suite 313|180000.0
1849|GB|6032 John Causeway Apt. 852|225100.0
1850|PE|9563 Kelli Pine|364200.0
1851|DM|218 Michael Run|172300.0
1852|FL|7111 Justin Plaza|383600.0
1853|FL|075 Charles Flats|165600.0
1854|DM|421 Katherine Islands|371400.0
1855|WD|346 Megan Ports Apt. 273|112600.0
1856|WD|1740 Megan Lodge|397100.0
1857|WD|600 Judith Brooks Suite 728|113600.0
1858|PE|43405 Jessica Rapid|180600.0
1859|PP|80769 Morales Terrace Apt. 517|389800.0
1860|PP|685 Brianna Village Apt. 753|296300.0
1861|DM|559 Wesley Forge Apt. 471|387100.0
1862|GB|1847 Thompson Drive|352600.0
1863|FL|089 Amanda Terrace Suite 067|313500.0
1864|GB|1496 Grant Court|372000.0
1865|FL|502 Brooks Points Apt. 214|354900.0
1866|DM|3981 Angela Center|296500.0
1867|WD|48875 Hopkins Stream|316800.0
1868|WD|558 Clifford Courts Apt. 109|387000.0
1869|AS|87732 Velez Parkways Suite 637|248100.0
1870|GB|12111 Alan Common|229400.0
1871|FL|0574 Richard Wells|159400.0
1872|PE|783 Alejandro Ridge|303000.0
1873|DM|9617 Weeks Alley Suite 784|123100.0
1874|PP|6198 Edward Falls Suite 954|187000.0
1875|AS|12756 Stefanie Highway|364600.0
1876|FL|076 Katherine Inlet|254600.0
1877|GE|8250 Jackson Junction Suite 589|262700.0
1878|PE|511 Wright Road Apt. 667|250900.0
1879|PP|9886 Daniel Place|328400.0
1880|AS|070 Douglas Lakes Apt. 298|358100.0
1881|WD|9637 Robert Ridges|208300.0
1882|DM|7090 Pittman Port|390900.0
1883|PP|73044 Donald Mountain Suite 552|370200.0
1884|GB|318 Key Summit Suite 156|130400.0
1885|PE|756 Colon Trail|275900.0
1886|WD|21301 Michael Falls Suite 867|251100.0
1887|WD|1959 Kirby Knoll Suite 722|266100.0
1888|GE|092 Robinson Throughway Suite 297|138300.0
1889|GE|30766 Harper Extensions|263800.0
1890|GB|933 Ray Wall|363200.0
1891|DM|533 Day Ridge|334300.0
1892|WD|314 Ward Stravenue Suite 452|304000.0
1893|GB|77776 Ryan Lake Suite 400|202700.0
1894|DM|969 Kelley Passage|157300.0
1895|GE|30735 Logan Center|263900.0
1896|WD|00770 Edward Meadow|361400.0
1897|PE|711 William Trafficway|231400.0
1898|FL|76072 Floyd Bridge|124000.0
1899|AS|75225 Blair Street Apt. 573|246600.0
1900|PE|86648 Murillo Mountains Apt. 570|112100.0
1901|PP|902 Bridget Knoll|189500.0
1902|GB|8889 Terry Glens|276700.0
1903|FL|88259 Katherine Square Apt. 828|335000.0
1904|AS|6148 Thomas Divide|101100.0
1905|PP|95359 Garcia Island Suite 187|137900.0
1906|FL|08358 Edward Expressway Suite 785|118300.0
1907|FL|17387 Matthew Avenue Apt. 767|372800.0
1908|AS|9475 Paul Branch|224200.0
1909|FL|2413 Knox Rapid Apt. 488|108900.0
1910|DM|9106 Bass Common Suite 974|162600.0
1911|GB|85391 Turner Plains|207500.0
1912|GE|93048 Mccullough Crest Suite 036|199400.0
1913|GE|08103 Jennifer Creek|226600.0
1914|PE|9983 Pamela Drives|368900.0
1915|FL|667 George Roads|371100.0
1916|GE|36706 Robert Mill Apt. 968|141700.0
1917|GE|882 Smith Brooks Suite 033|208900.0
1918|DM|08467 Vasquez Lodge Suite 860|331400.0
1919|DM|33212 Morales Stravenue|101900.0
1920|AS|66993 Gwendolyn Plains|134600.0
1921|DM|1800 Joseph Pike Suite 243|176900.0
1922|AS|18362 Katherine Mission Suite 181|184900.0
1923|PE|342 Samantha Glen|124800.0
1924|GE|20426 Aguirre Field|115400.0
1925|WD|7886 Simpson Burg Apt. 473|167800.0
1926|FL|4612 Daniel Roads|204300.0
1927|PP|47615 Lisa Burgs Suite 338|397800.0
1928|AS|581 Ryan Cape Suite 141|236000.0
1929|PE|3954 Leonard Brooks Apt. 312|188200.0
1930|AS|1685 Richard Brook|158800.0
1931|AS|1804 Jeremy Rest Apt. 091|246500.0
1932|GE|51056 Cindy Light|398400.0
1933|PP|96965 Fowler Village Suite 379|361900.0
1934|GB|70855 Harrison Lodge Apt. 416|120400.0
1935|DM|2496 Ramos Ports|385600.0
1936|GE|420 Waller Garden Apt. 912|343100.0
1937|PP|055 Russell Ports|392300.0
1938|GE|6367 Brandi Trail Apt. 838|174500.0
1939|GE|606 Ernest Shores|249400.0
1940|WD|07058 Tracy Heights|277500.0
1941|GB|278 Jonathan Vista|259600.0
1942|FL|837 Michael Plains Suite 125|268800.0
1943|DM|4151 Melissa Haven Apt. 464|103300.0
1944|PP|115 Nicole Fork|324200.0
1945|GE|096 Cody Manor Suite 799|128600.0
1946|WD|1086 Campbell Drive|211500.0
1947|AS|3511 Lisa Camp Suite 053|241300.0
1948|GB|11736 Michael Greens|359400.0
1949|WD|341 Weiss Gardens|228300.0
1950|DM|96485 Lee Stream Suite 989|270500.0
1951|FL|074 Gerald Estate|158400.0
1952|PP|664 Rose Junctions Apt. 540|367100.0
1953|AS|0481 Diane Islands|123800.0
1954|PE|5175 King Spurs|343400.0
1955|WD|09720 Alvarez Prairie|180100.0
1956|PP|424 Novak Viaduct|264600.0
1957|PP|276 Mcdonald Row|324900.0
1958|DM|153 Christopher Landing Suite 473|254800.0
1959|WD|2443 Daniels Ranch|287100.0
1960|AS|520 Parker Views|274100.0
1961|PE|48368 Matthew Lodge Suite 252|325400.0
1962|PE|4588 Hunter Street|294600.0
1963|WD|882 Parrish Unions Apt. 860|161600.0
1964|GE|75848 Anthony Tunnel|218900.0
1965|PE|570 Peter Island Apt. 715|150700.0
1966|GE|8873 Kelley Lane|312800.0
1967|WD|215 Cole Knoll|316600.0
1968|FL|4716 Alexander River|105900.0
1969|GB|300 Campbell Creek Suite 712|153800.0
1970|DM|2705 Michelle Port|347000.0
1971|GE|9097 Dean Pass Apt. 700|305600.0
1972|FL|02166 Andrew Trail Suite 597|369800.0
1973|PP|19149 Jones Rapids Apt. 128|246300.0
1974|PE|5199 Flores Dale Suite 022|243800.0
1975|GE|19697 Carrillo Plains Apt. 491|392100.0
1976|WD|4577 Allen Roads|207100.0
1977|PP|579 Michelle Squares|130400.0
1978|GB|4605 Samantha Neck Apt. 135|296400.0
1979|FL|35194 Wendy Lakes|267200.0
1980|PP|9301 Morrow Greens Suite 223|243000.0
1981|GB|521 Cynthia Shores Suite 419|141400.0
1982|PE|34724 Steven Underpass|290500.0
1983|PP|22704 Soto Lights Suite 082|351200.0
1984|DM|7295 Richardson Green Apt. 996|381100.0
1985|WD|099 Russell Trail|360300.0
1986|PE|9311 Kathleen Shoals|333900.0
1987|GE|858 Sean Club|319700.0
1988|GE|7997 Henderson Prairie Suite 418|339500.0
1989|FL|74411 Williamson Lane|181100.0
1990|WD|07255 Bates Villages|369700.0
1991|GE|9539 Gutierrez Street|295700.0
1992|AS|622 Sanchez Prairie|372000.0
1993|FL|4808 Robinson Station Apt. 644|142100.0
1994|GB|5929 Chapman Junctions|102100.0
1995|DM|99808 Kirk Junction|286900.0
1996|PP|603 Harmon Curve|123200.0
1997|DM|877 Brewer Meadow Apt. 677|334500.0
1998|GE|8387 Kline Throughway|196900.0
1999|FL|2574 Richard Locks Apt. 143|223000.0
2000|WD|661 Cheryl Canyon|281600.0
2001|GB|85961 Joann Road|355300.0
2002|DM|69029 Roman Island|282200.0
2003|PE|93876 Joseph Crescent Suite 460|215500.0
2004|FL|604 Hurley Common|201900.0
2005|FL|3872 Parsons Trail Apt. 001|151000.0
2006|FL|7850 Smith Shoals|111700.0
2007|AS|564 Adrian Plaza Apt. 767|267800.0
2008|WD|7919 Higgins Tunnel Suite 099|313700.0
2009|GE|7006 Garcia Crossroad Suite 666|342400.0
2010|PE|72711 Stacy Forge Suite 709|342100.0
2011|GE|33203 Christopher Flats|209700.0
2012|FL|428 Ray Vista|387300.0
2013|GB|8610 Jones Roads Apt. 532|133100.0
2014|PE|12010 Cain Loaf Apt. 390|179400.0
2015|DM|200 Vasquez Isle|245200.0
2016|WD|6091 Kyle Court Suite 529|149400.0
2017|WD|20377 Daniel Lodge|241500.0
2018|DM|864 Berger Forges|393900.0
2019|FL|8226 Kaufman Street|322900.0
2020|FL|0728 Lauren Throughway Apt. 168|317800.0
2021|AS|08474 Wilkins Glens|194400.0
2022|GB|8797 Gonzalez Grove Suite 727|131900.0
2023|GB|351 Norris Tunnel Suite 707|243400.0
2024|FL|33061 Matthew Wells Suite 457|378800.0
2025|DM|67470 Savage Junction|136700.0
2026|PE|278 Smith Rapids|392500.0
2027|PP|11696 Mays Circles Apt. 529|243700.0
2028|WD|350 William Point Suite 804|105700.0
2029|GB|7606 Hernandez Avenue|114200.0
2030|AS|009 John Meadow|316600.0
2031|FL|6668 Peters Spur|367800.0
2032|AS|8975 Kimberly Pines|360400.0
2033|AS|854 Amy Prairie Suite 028|333600.0
2034|PE|656 Patterson Village|211800.0
2035|AS|081 Warren Ports Apt. 434|106400.0
2036|GE|136 Patel Ports|305600.0
2037|PP|87739 Wendy Landing|289300.0
2038|FL|86369 Jared Rue|113300.0
2039|GB|26023 Herrera Center Apt. 078|189300.0
2040|FL|29750 Vasquez Islands|371400.0
2041|PE|515 James Square|231600.0
2042|DM|7786 Christy Fall|338600.0
2043|DM|985 Miller Summit|120200.0
2044|FL|1898 Romero Road|168200.0
2045|AS|783 Allen Common|154200.0
2046|FL|088 Brown Highway|289900.0
2047|PE|5672 Myers Mountain|239200.0
2048|WD|189 Bradley Alley|339900.0
2049|PP|1142 Nelson Forest|101200.0
2050|PE|5892 Ray Canyon Apt. 620|356600.0
2051|DM|98416 Nicole Camp|203400.0
2052|GE|8703 Ashley Harbors|220200.0
2053|GE|70183 Richmond Corners|264500.0
2054|GE|5242 Ingram Plaza|136800.0
2055|WD|141 Roberts Fall|243400.0
2056|GB|4508 Gregory Camp|207300.0
2057|FL|935 Davis Greens|118800.0
2058|FL|48362 Franklin Mountain Apt. 143|130700.0
2059|PE|57351 Stephens Falls|209200.0
2060|GB|2663 Carter Curve|340900.0
2061|FL|939 Teresa Canyon|391200.0
2062|PE|982 Maria Crossing Suite 488|245000.0
2063|GE|2846 Brandon Parkway Apt. 169|264700.0
2064|GE|58212 Ramirez Coves Suite 463|157800.0
2065|GB|7792 Williams Canyon Apt. 767|180600.0
2066|GE|67500 Garcia Alley|140500.0
2067|AS|78924 Nguyen Neck Suite 855|178000.0
2068|PE|86843 Kennedy Loop Apt. 916|282800.0
2069|PP|4461 Patel Haven|263500.0
2070|AS|70193 Carter Tunnel|141400.0
2071|DM|58058 Joyce Lake Apt. 909|281800.0
2072|DM|203 Wolfe Harbors|343700.0
2073|WD|96671 Smith Land|224800.0
2074|GE|987 Day Cape Suite 354|227900.0
2075|PE|729 Daryl Unions|169300.0
2076|DM|0296 Ethan Pine|197500.0
2077|AS|144 Ho Forks|284000.0
2078|PP|5863 Ricky Ville Apt. 903|236000.0
2079|PP|77063 Elizabeth Course Suite 458|204600.0
2080|GE|695 Sean Lake Apt. 376|102500.0
2081|PE|4970 Walton Common Suite 874|346800.0
2082|FL|2163 Brian Motorway|124000.0
2083|PP|2234 Mcdonald Land Apt. 785|128100.0
2084|AS|67350 Mckinney Bypass Apt. 003|177600.0
2085|GE|616 Natalie Trace Apt. 820|171000.0
2086|FL|262 Carpenter Dam Suite 419|214300.0
2087|FL|0460 Kelsey Ford|327300.0
2088|FL|51584 Howell Estate Apt. 031|188600.0
2089|AS|61011 Miles Plains|371100.0
2090|FL|447 Page Stream Suite 473|109400.0
2091|PP|6235 Kimberly Crossing Suite 060|263400.0
2092|AS|7530 Melissa Mission Apt. 025|212800.0
2093|PP|9494 Morris Ways|176000.0
2094|PP|327 Johnson Branch Apt. 573|328300.0
2095|GB|1432 Jamie Plaza Apt. 011|343800.0
2096|DM|803 Melissa Shoals|157000.0
2097|FL|1006 Reese Well|108400.0
2098|GE|91832 Ford Path|153200.0
2099|AS|17432 Ashley Keys|335400.0
2100|DM|00589 Yesenia Haven Suite 013|208700.0
2101|GB|83069 Kathleen Crescent Apt. 638|322100.0
2102|DM|75088 Samuel Land|176800.0
2103|PP|614 Phillip Extension|350200.0
2104|WD|18650 Dixon Fork|159600.0
2105|GB|4909 Yu Throughway Apt. 112|338500.0
2106|PE|845 Robert Rest Apt. 448|346300.0
2107|AS|03588 Johnston Center|168700.0
2108|FL|39379 Hayes Lodge|346800.0
2109|GB|30518 Carlson Cape|369800.0
2110|PE|35580 Mann Forest Apt. 140|278400.0
2111|DM|771 Andrews Mountain|281700.0
2112|GE|956 Leslie Court|397000.0
2113|GB|3548 Samantha Shoals|272800.0
2114|FL|92283 Crawford Prairie|122500.0
2115|GE|7194 Berger Trail|240600.0
2116|AS|955 Wright Oval|184700.0
2117|GE|50315 Hobbs Harbor|238100.0
2118|FL|9375 Henderson Rapids Apt. 474|137200.0
2119|WD|46331 Cain Port|391300.0
2120|GB|0123 Johnson Oval|369700.0
2121|GE|0877 Johnson Manor Suite 853|102600.0
2122|GE|4273 Henderson Terrace Suite 166|333100.0
2123|GE|8350 Joseph Crossroad|301100.0
2124|AS|0214 Heather Road|190100.0
2125|GE|798 Howard Park|350800.0
2126|DM|2758 Hunter Groves Apt. 958|390500.0
2127|WD|53320 Jason Street Suite 853|346500.0
2128|WD|48165 Stevens Track|246000.0
2129|FL|340 Munoz Locks Apt. 806|152800.0
2130|AS|3732 Michael Bypass Apt. 134|374000.0
2131|WD|446 Daniel Park|316900.0
2132|WD|89900 Brandon Mission Suite 426|100100.0
2133|GE|01308 Jimmy Lodge|349200.0
2134|GE|5764 Angela Bridge Suite 269|318300.0
2135|PE|77426 Sloan Viaduct|114300.0
2136|DM|198 Zachary Way Suite 731|264000.0
2137|WD|652 Mary Spur|364600.0
2138|GB|607 Cole Rue|267900.0
2139|AS|716 Patrick Alley|173000.0
2140|GE|75949 Susan Estates Apt. 826|320600.0
2141|PE|52546 Meghan Point|392300.0
2142|GE|94786 Derrick Park Suite 785|139600.0
2143|FL|105 Tammy Glen Apt. 385|203900.0
2144|GB|813 Bradley Shore|155500.0
2145|GE|2172 Heather Prairie Suite 029|112500.0
2146|PP|680 Bernard Villages|287000.0
2147|FL|13356 Sean Causeway Apt. 885|288300.0
2148|GB|32541 Kristin Plains Apt. 963|167900.0
2149|PP|0685 Tara Hills|282000.0
2150|WD|895 James Mission|207200.0
2151|PP|45050 Woodward Cove|332600.0
2152|PE|648 Patty Trafficway Suite 453|220000.0
2153|GB|644 Cory Court|336200.0
2154|GE|00667 Patrick Trail Suite 706|276300.0
2155|GE|3857 Brianna Loop|200900.0
2156|DM|46851 Rebecca Dale|277200.0
2157|PP|079 Melissa Skyway|386300.0
2158|AS|67537 Garcia Ports|104100.0
2159|DM|7849 Collins Loaf Suite 634|199400.0
2160|AS|2510 Gloria Dam Apt. 399|291000.0
2161|AS|777 Patricia Courts Apt. 055|351500.0
2162|GB|4060 Eric Plain|333300.0
2163|DM|4383 Moreno Bridge|159900.0
2164|GB|15917 Jimenez Circle Suite 906|296900.0
2165|GB|3468 Gregory Hills Suite 404|290700.0
2166|DM|5522 Samuel Port Suite 525|190300.0
2167|GE|23314 Christopher Forge|109900.0
2168|DM|8055 Parker Prairie Apt. 705|230000.0
2169|PE|5021 Alan Fork Suite 928|239000.0
2170|PP|0102 Bradley Prairie Apt. 375|318000.0
2171|AS|2899 Ritter Mills Suite 190|290000.0
2172|FL|5317 Kenneth Shoal|138900.0
2173|AS|18470 Tran Springs Suite 662|283200.0
2174|PP|9903 Bailey Land Apt. 632|163700.0
2175|GE|37709 Ramos Bridge Suite 245|127600.0
2176|DM|759 Smith Rest Suite 882|207100.0
2177|GE|57010 Jennifer Parkways|326700.0
2178|DM|14676 Yvette Common Apt. 661|267100.0
2179|AS|08332 Cunningham Vista Suite 254|281500.0
2180|FL|551 Jennifer Park Apt. 222|242600.0
2181|WD|2198 Stacey Creek Suite 761|392900.0
2182|DM|669 Cody Shoal Apt. 104|266600.0
2183|DM|32568 Melanie Common|203700.0
2184|GE|0229 John Vista Suite 388|185100.0
2185|DM|897 Lucas Burgs|274000.0
2186|GE|334 Atkins Bridge Suite 053|396100.0
2187|WD|276 Catherine Springs|376500.0
2188|FL|1201 Hawkins Parkways Apt. 989|218800.0
2189|AS|98364 Alexis Road Apt. 879|240100.0
2190|PE|9917 Cannon Well Apt. 097|171900.0
2191|GE|33033 Sloan Ville Suite 830|262600.0
2192|WD|87002 Anna Port|275800.0
2193|PP|1207 Kim Mountain Apt. 996|278100.0
2194|WD|95078 Greer Shore Suite 438|162300.0
2195|FL|76347 Wilson Junctions Suite 355|254900.0
2196|WD|33208 Dana Skyway Apt. 089|138100.0
2197|PE|355 Walker Park Suite 908|300200.0
2198|PE|736 John Place|118600.0
2199|AS|6412 Mcgrath Wall|201600.0
2200|GB|755 Kimberly Loop Apt. 907|259400.0
2201|AS|685 Francisco Prairie|138600.0
2202|PE|573 Joshua Cliffs Suite 449|374500.0
2203|WD|576 Mitchell Burgs|145900.0
2204|PP|80855 Danielle Overpass|293100.0
2205|GE|305 Wolf Mountains Apt. 502|379000.0
2206|WD|22181 Turner Shore|355600.0
2207|AS|75508 Thompson Loop Apt. 352|309500.0
2208|GE|632 Davis Light|369200.0
2209|PP|24442 Marissa Mills|155000.0
2210|PE|48932 Pruitt Mount|283600.0
2211|PE|124 Craig Brooks|133500.0
2212|GE|332 Henry Knoll Suite 195|174300.0
2213|FL|67126 Howard Turnpike|347200.0
2214|WD|479 Nicholas Plaza|304000.0
2215|DM|94129 Singh Causeway Suite 692|153500.0
2216|PP|49356 Jessica Village|379900.0
2217|WD|9000 Sydney Turnpike|360000.0
2218|WD|708 Martinez Mountain Suite 748|167800.0
2219|PE|74398 Jacobson Hollow|312400.0
2220|WD|860 Amanda Ports Apt. 588|289500.0
2221|PE|14012 Williams Row|276200.0
2222|GB|616 Lauren Key|349700.0
2223|GE|0343 Tran Station|140400.0
2224|WD|0579 Ralph Crescent|375400.0
2225|PE|657 Clements Drives Apt. 339|384600.0
2226|GB|0983 Freeman Burgs Suite 284|354800.0
2227|PE|9634 Fisher Hill Suite 373|239000.0
2228|DM|544 Larry Lock|212100.0
2229|WD|048 Alexis Highway Apt. 899|122700.0
2230|PP|3260 Reginald Points|276000.0
2231|GE|99624 Wayne Lodge Apt. 596|288700.0
2232|WD|9059 Bell Dale Suite 816|294000.0
2233|WD|635 Maldonado Tunnel Suite 377|223100.0
2234|PE|35863 Ashley Bridge|124700.0
2235|GB|43414 Garcia Glen Apt. 839|139700.0
2236|PP|5190 Barnett Turnpike|340900.0
2237|WD|9098 Robert Circle Apt. 907|185800.0
2238|DM|339 Maynard Walks|225300.0
2239|GB|893 Meredith Viaduct Apt. 091|369700.0
2240|FL|5062 Michael Greens Apt. 613|160400.0
2241|WD|304 Stacey Valley Apt. 984|201000.0
2242|DM|5914 Hurley Well Apt. 501|146800.0
2243|GB|671 Espinoza Shores Suite 586|259500.0
2244|GB|402 Berry Station Apt. 347|261700.0
2245|PP|984 Adkins Road|186400.0
2246|PE|8347 Peter Stravenue|335600.0
2247|PE|2086 Jones Trail Apt. 187|168700.0
2248|DM|308 Jose Harbor|394100.0
2249|PP|872 Pena Manor Suite 362|183100.0
2250|WD|344 Lindsay Falls|340900.0
2251|DM|334 Ball Trace|302800.0
2252|AS|855 Charles Neck Suite 129|390100.0
2253|WD|81070 Clayton Motorway|346800.0
2254|WD|760 Lauren View Apt. 900|325200.0
2255|GE|9742 Gabriella Extension Suite 689|293200.0
2256|GE|4346 Green Circle Apt. 439|126900.0
2257|WD|97121 Smith Pike|142000.0
2258|PE|580 Martinez Lakes Suite 120|266400.0
2259|FL|9911 Philip Shore Suite 906|198800.0
2260|GE|70535 Kevin Turnpike Suite 030|130700.0
2261|PE|016 Deleon Point|337100.0
2262|FL|519 Chandler Canyon Suite 055|396900.0
2263|WD|696 Gregory Islands|258400.0
2264|PP|87323 Parks Springs Apt. 228|252700.0
2265|FL|5368 Scott Forest Suite 586|314100.0
2266|AS|102 Cunningham Isle Apt. 700|192100.0
2267|WD|44863 Miguel Mall|351600.0
2268|WD|9052 Burnett Mountains Apt. 557|191200.0
2269|FL|0658 Perez Lodge|259400.0
2270|FL|710 Velez Haven|173800.0
2271|DM|42665 Ashley Lights Apt. 612|121300.0
2272|WD|53844 Miller Junction|194400.0
2273|AS|7006 Harrison Roads|174000.0
2274|DM|888 Taylor Drive Apt. 933|151100.0
2275|WD|45104 Ricky Grove Apt. 420|301000.0
2276|AS|951 April Village Suite 902|183300.0
2277|WD|250 Whitney Terrace Apt. 832|115400.0
2278|FL|659 Baker Port Suite 230|373100.0
2279|AS|67244 Dawn Manors Suite 908|323200.0
2280|FL|881 Price Plaza Apt. 895|123400.0
2281|PP|3993 Logan Key|331100.0
2282|GB|4395 Danny Station|271600.0
2283|GB|605 Howell Rapids|398400.0
2284|FL|987 Gregory Radial Apt. 518|119300.0
2285|AS|1686 Campbell Mall|338700.0
2286|GB|50451 Rios Spurs|393400.0
2287|PP|4372 Carrie Plaza|165000.0
2288|GB|068 Allen Knoll|237100.0
2289|GB|556 Ashley Viaduct Apt. 906|245300.0
2290|GE|234 Patricia Well Suite 117|356900.0
2291|WD|14753 Amanda Isle Apt. 590|142900.0
2292|PE|422 Renee Land Suite 729|216200.0
2293|AS|0438 Ochoa Cliffs|377300.0
2294|WD|89591 Johnson Mountain Apt. 442|219200.0
2295|FL|72463 Ramirez Crest Suite 704|293900.0
2296|AS|27112 Morales Garden|335200.0
2297|GE|023 Dean Green Apt. 026|397100.0
2298|GB|7155 Jill Villages Apt. 273|129800.0
2299|FL|8879 Angelica Estates Apt. 741|202900.0
2300|PP|9972 Jacob Square|176500.0
2301|GE|9994 Steven Tunnel|338300.0
2302|AS|263 Brittany Extension|382600.0
2303|WD|861 Faulkner Bridge|155800.0
2304|AS|60979 Craig Keys Suite 856|395700.0
2305|WD|28078 Mccarthy Rest|203100.0
2306|FL|74787 Smith Field Apt. 404|109900.0
2307|WD|3426 Robert Crossroad|389800.0
2308|PP|90744 Schmidt Harbors|169700.0
2309|GB|96503 Scott Trail|222800.0
2310|GB|6545 Ashley Field Apt. 028|220100.0
2311|AS|645 Patrick Glens Apt. 797|285800.0
2312|PE|882 James Lock|202200.0
2313|GE|172 Greg Viaduct|363400.0
2314|PE|8869 Jason Station Suite 691|265300.0
2315|WD|713 Ryan Grove|335800.0
2316|WD|6012 Carolyn Rest|243500.0
2317|GE|54414 Donna Circles Apt. 681|287200.0
2318|AS|0267 Catherine Mount Apt. 409|368300.0
2319|PE|44836 Luis Dale Suite 886|395000.0
